s	width	allele counts	se_f	f	n	f_per_kb
-0.1	33.0681115275729	10.21940020792074	0.14361493654909296	0.4426	25	4.4260000000000005e-6
-0.1	33.0681115275729	12.508393335947712	0.07397803728134453	0.1704	25	1.704e-6
-0.1	33.0681115275729	15.310086762774377	0.039134147256347396	0.059333333333333335	25	5.933333333333333e-7
-0.1	33.0681115275729	18.739317703580973	0.011836560592784826	0.0105	25	1.0500000000000001e-7
-0.1	33.0681115275729	22.936645195870106	0.006191391873668905	0.0024000000000000002	25	2.4e-8
-0.1	33.0681115275729	28.074111403783828	3.333333333333333e-4	6.666666666666666e-5	25	6.666666666666665e-10
-0.1	33.0681115275729	34.362293368603815	0	0	25	0
-0.1	33.0681115275729	42.058934246120046	0	0	25	0
-0.1	33.0681115275729	51.479507812354285	0	0	25	0
-0.1	33.0681115275729	63.0101492608963	0	0	25	0
-0.1	33.0681115275729	77.12348230585881	0	0	25	0
-0.1	33.0681115275729	94.39799131968466	0	0	25	0
-0.1	33.0681115275729	115.54173254070393	0	0	25	0
-0.1	33.0681115275729	141.4213562373095	0	0	25	0
-0.1	33.0681115275729	173.0976294037676	0	0	25	0
-0.1	33.0681115275729	211.86891500973533	0	0	25	0
-0.1	33.0681115275729	259.3243899527689	0	0	25	0
-0.1	33.0681115275729	317.409183037944	0	0	25	0
-0.1	33.0681115275729	388.50410289276914	0	0	25	0
-0.1	33.0681115275729	475.5232237451433	0	0	25	0
-0.1	33.0681115275729	582.0333289591675	0	0	25	0
-0.1	33.0681115275729	712.4001081403561	0	0	25	0
-0.1	33.0681115275729	871.9671002105022	0	0	25	0
-0.1	33.0681115275729	1067.2747170607029	0	0	25	0
-0.1	33.0681115275729	1306.3283252338515	0	0	25	0
-0.1	33.0681115275729	1598.9263739030541	0	0	25	0
-0.1	33.0681115275729	1957.062018620097	0	0	25	0
-0.1	33.0681115275729	2395.4147027895547	0	0	25	0
-0.1	33.0681115275729	2931.9518460565623	0	0	25	0
-0.1	33.0681115275729	3588.6653019135715	0	0	25	0
-0.1	33.0681115275729	4392.472770819839	0	0	25	0
-0.1	33.0681115275729	5376.321116406638	0	0	25	0
-0.1	33.0681115275729	6580.536808046029	0	0	25	0
-0.1	33.0681115275729	8054.478842400569	0	0	25	0
-0.1	33.0681115275729	9858.561894731161	0	0	25	0
-0.1	33.0681115275729	12066.732625903607	0	0	25	0
-0.1	33.0681115275729	14769.500645207127	0	0	25	0
-0.1	33.0681115275729	18077.64836360904	0	0	25	0
-0.1	34.29285639896449	1	0	0	25	0
-0.1	34.29285639896449	1.106338589938541	9.764043100410133	216.0172	25	0.002160172
-0.1	34.29285639896449	1.3541419226309606	0	0	25	0
-0.1	34.29285639896449	1.6574495035272516	0	0	25	0
-0.1	34.29285639896449	2.0286934558567684	3.901155811636682	89.85	25	8.985e-4
-0.1	34.29285639896449	2.4830905129101035	0	0	25	0
-0.1	34.29285639896449	3.0392657291341303	1.9239887387057824	34.7808	25	3.4780799999999996e-4
-0.1	34.29285639896449	3.720015893203823	1.4061936803536939	16.6484	25	1.66484e-4
-0.1	34.29285639896449	4.5532439342286635	1.0008954324337116	7.89	25	7.89e-5
-0.1	34.29285639896449	5.573102621003827	0.6726730260683864	4.4883999999999995	25	4.488399999999999e-5
-0.1	34.29285639896449	6.821394432824586	0.49899799598795985	2.3636	25	2.3636000000000002e-5
-0.1	34.29285639896449	8.349284980470902	0.28415811326325585	1.166	25	1.166e-5
-0.1	34.29285639896449	10.21940020792074	0.1438787104937118	0.4214	25	4.214e-6
-0.1	34.29285639896449	12.508393335947712	0.07687815034195347	0.1654	25	1.654e-6
-0.1	34.29285639896449	15.310086762774377	0.032403703492039304	0.054	25	5.4e-7
-0.1	34.29285639896449	18.739317703580973	0.018358694579589982	0.0112	25	1.12e-7
-0.1	34.29285639896449	22.936645195870106	0.006000000000000001	0.0028000000000000004	25	2.8000000000000003e-8
-0.1	34.29285639896449	28.074111403783828	6.666666666666666e-4	1.333333333333333e-4	25	1.333333333333333e-9
-0.1	34.29285639896449	34.362293368603815	0	0	25	0
-0.1	34.29285639896449	42.058934246120046	0	0	25	0
-0.1	34.29285639896449	51.479507812354285	0	0	25	0
-0.1	34.29285639896449	63.0101492608963	0	0	25	0
-0.1	34.29285639896449	77.12348230585881	0	0	25	0
-0.1	34.29285639896449	94.39799131968466	0	0	25	0
-0.1	34.29285639896449	115.54173254070393	0	0	25	0
-0.1	34.29285639896449	141.4213562373095	0	0	25	0
-0.1	34.29285639896449	173.0976294037676	0	0	25	0
-0.1	34.29285639896449	211.86891500973533	0	0	25	0
-0.1	34.29285639896449	259.3243899527689	0	0	25	0
-0.1	34.29285639896449	317.409183037944	0	0	25	0
-0.1	34.29285639896449	388.50410289276914	0	0	25	0
-0.1	34.29285639896449	475.5232237451433	0	0	25	0
-0.1	34.29285639896449	582.0333289591675	0	0	25	0
-0.1	34.29285639896449	712.4001081403561	0	0	25	0
-0.1	34.29285639896449	871.9671002105022	0	0	25	0
-0.1	34.29285639896449	1067.2747170607029	0	0	25	0
-0.1	34.29285639896449	1306.3283252338515	0	0	25	0
-0.1	34.29285639896449	1598.9263739030541	0	0	25	0
-0.1	34.29285639896449	1957.062018620097	0	0	25	0
-0.1	34.29285639896449	2395.4147027895547	0	0	25	0
-0.1	34.29285639896449	2931.9518460565623	0	0	25	0
-0.1	34.29285639896449	3588.6653019135715	0	0	25	0
-0.1	34.29285639896449	4392.472770819839	0	0	25	0
-0.1	34.29285639896449	5376.321116406638	0	0	25	0
-0.1	34.29285639896449	6580.536808046029	0	0	25	0
-0.1	34.29285639896449	8054.478842400569	0	0	25	0
-0.1	34.29285639896449	9858.561894731161	0	0	25	0
-0.1	34.29285639896449	12066.732625903607	0	0	25	0
-0.1	34.29285639896449	14769.500645207127	0	0	25	0
-0.1	34.29285639896449	18077.64836360904	0	0	25	0
-0.1	35.51760127035608	1	0	0	25	0
-0.1	35.51760127035608	1.106338589938541	9.33170514964977	216.8172	25	0.0021681720000000003
-0.1	35.51760127035608	1.3541419226309606	0	0	25	0
-0.1	35.51760127035608	1.6574495035272516	0	0	25	0
-0.1	35.51760127035608	2.0286934558567684	4.027453206845901	90.3328	25	9.03328e-4
-0.1	35.51760127035608	2.4830905129101035	0	0	25	0
-0.1	35.51760127035608	3.0392657291341303	1.9492291638833368	35.0688	25	3.5068800000000004e-4
-0.1	35.51760127035608	3.720015893203823	1.4284832282296258	16.5732	25	1.6573199999999998e-4
-0.1	35.51760127035608	4.5532439342286635	0.8724960362851704	7.6892	25	7.6892e-5
-0.1	35.51760127035608	5.573102621003827	0.6468789170573835	4.4176	25	4.4176000000000005e-5
-0.1	35.51760127035608	6.821394432824586	0.4998293041962759	2.3528000000000002	25	2.3528e-5
-0.1	35.51760127035608	8.349284980470902	0.2707317245294069	1.1254	25	1.1254e-5
-0.1	35.51760127035608	10.21940020792074	0.12818833800311166	0.4198	25	4.1979999999999994e-6
-0.1	35.51760127035608	12.508393335947712	0.05956229232212832	0.1618	25	1.618e-6
-0.1	35.51760127035608	15.310086762774377	0.030429030972509225	0.05199999999999999	25	5.199999999999999e-7
-0.1	35.51760127035608	18.739317703580973	0.01363741788853985	0.0114	25	1.14e-7
-0.1	35.51760127035608	22.936645195870106	0.006839103255057153	0.0022400000000000002	25	2.2400000000000002e-8
-0.1	35.51760127035608	28.074111403783828	5.527707983925666e-4	1.9999999999999998e-4	25	2e-9
-0.1	35.51760127035608	34.362293368603815	2.8571428571428574e-4	5.714285714285714e-5	25	5.714285714285714e-10
-0.1	35.51760127035608	42.058934246120046	0	0	25	0
-0.1	35.51760127035608	51.479507812354285	0	0	25	0
-0.1	35.51760127035608	63.0101492608963	0	0	25	0
-0.1	35.51760127035608	77.12348230585881	0	0	25	0
-0.1	35.51760127035608	94.39799131968466	0	0	25	0
-0.1	35.51760127035608	115.54173254070393	0	0	25	0
-0.1	35.51760127035608	141.4213562373095	0	0	25	0
-0.1	35.51760127035608	173.0976294037676	0	0	25	0
-0.1	35.51760127035608	211.86891500973533	0	0	25	0
-0.1	35.51760127035608	259.3243899527689	0	0	25	0
-0.1	35.51760127035608	317.409183037944	0	0	25	0
-0.1	35.51760127035608	388.50410289276914	0	0	25	0
-0.1	35.51760127035608	475.5232237451433	0	0	25	0
-0.1	35.51760127035608	582.0333289591675	0	0	25	0
-0.1	35.51760127035608	712.4001081403561	0	0	25	0
-0.1	35.51760127035608	871.9671002105022	0	0	25	0
-0.1	35.51760127035608	1067.2747170607029	0	0	25	0
-0.1	35.51760127035608	1306.3283252338515	0	0	25	0
-0.1	35.51760127035608	1598.9263739030541	0	0	25	0
-0.1	35.51760127035608	1957.062018620097	0	0	25	0
-0.1	35.51760127035608	2395.4147027895547	0	0	25	0
-0.1	35.51760127035608	2931.9518460565623	0	0	25	0
-0.1	35.51760127035608	3588.6653019135715	0	0	25	0
-0.1	35.51760127035608	4392.472770819839	0	0	25	0
-0.1	35.51760127035608	5376.321116406638	0	0	25	0
-0.1	35.51760127035608	6580.536808046029	0	0	25	0
-0.1	35.51760127035608	8054.478842400569	0	0	25	0
-0.1	35.51760127035608	9858.561894731161	0	0	25	0
-0.1	35.51760127035608	12066.732625903607	0	0	25	0
-0.1	35.51760127035608	14769.500645207127	0	0	25	0
-0.1	35.51760127035608	18077.64836360904	0	0	25	0
-0.1	36.74234614174767	1	0	0	25	0
-0.1	36.74234614174767	1.106338589938541	9.232957308829423	217.7844	25	0.002177844
-0.1	36.74234614174767	1.3541419226309606	0	0	25	0
-0.1	36.74234614174767	1.6574495035272516	0	0	25	0
-0.1	36.74234614174767	2.0286934558567684	3.8817085155894957	90.8788	25	9.08788e-4
-0.1	36.74234614174767	2.4830905129101035	0	0	25	0
-0.1	36.74234614174767	3.0392657291341303	2.0257107394689897	34.8604	25	3.4860399999999997e-4
-0.1	36.74234614174767	3.720015893203823	1.2673782650285064	16.6668	25	1.66668e-4
-0.1	36.74234614174767	4.5532439342286635	0.9829891488041292	7.6448	25	7.6448e-5
-0.1	36.74234614174767	5.573102621003827	0.6895319668683485	4.3272	25	4.327200000000001e-5
-0.1	36.74234614174767	6.821394432824586	0.4909355015342307	2.3048	25	2.3048000000000004e-5
-0.1	36.74234614174767	8.349284980470902	0.24444443813131309	1.1102	25	1.1102000000000001e-5
-0.1	36.74234614174767	10.21940020792074	0.12356678356257397	0.398	25	3.98e-6
-0.1	36.74234614174767	12.508393335947712	0.0634448579476698	0.1476	25	1.4760000000000001e-6
-0.1	36.74234614174767	15.310086762774377	0.03310589071449369	0.04946666666666666	25	4.946666666666666e-7
-0.1	36.74234614174767	18.739317703580973	0.016187701092702036	0.011300000000000001	25	1.13e-7
-0.1	36.74234614174767	22.936645195870106	0.004896257073860944	0.00184	25	1.84e-8
-0.1	36.74234614174767	28.074111403783828	0	0	25	0
-0.1	36.74234614174767	34.362293368603815	0	0	25	0
-0.1	36.74234614174767	42.058934246120046	0	0	25	0
-0.1	36.74234614174767	51.479507812354285	0	0	25	0
-0.1	36.74234614174767	63.0101492608963	0	0	25	0
-0.1	36.74234614174767	77.12348230585881	0	0	25	0
-0.1	36.74234614174767	94.39799131968466	0	0	25	0
-0.1	36.74234614174767	115.54173254070393	0	0	25	0
-0.1	36.74234614174767	141.4213562373095	0	0	25	0
-0.1	36.74234614174767	173.0976294037676	0	0	25	0
-0.1	36.74234614174767	211.86891500973533	0	0	25	0
-0.1	36.74234614174767	259.3243899527689	0	0	25	0
-0.1	36.74234614174767	317.409183037944	0	0	25	0
-0.1	36.74234614174767	388.50410289276914	0	0	25	0
-0.1	36.74234614174767	475.5232237451433	0	0	25	0
-0.1	36.74234614174767	582.0333289591675	0	0	25	0
-0.1	36.74234614174767	712.4001081403561	0	0	25	0
-0.1	36.74234614174767	871.9671002105022	0	0	25	0
-0.1	36.74234614174767	1067.2747170607029	0	0	25	0
-0.1	36.74234614174767	1306.3283252338515	0	0	25	0
-0.1	36.74234614174767	1598.9263739030541	0	0	25	0
-0.1	36.74234614174767	1957.062018620097	0	0	25	0
-0.1	36.74234614174767	2395.4147027895547	0	0	25	0
-0.1	36.74234614174767	2931.9518460565623	0	0	25	0
-0.1	36.74234614174767	3588.6653019135715	0	0	25	0
-0.1	36.74234614174767	4392.472770819839	0	0	25	0
-0.1	36.74234614174767	5376.321116406638	0	0	25	0
-0.1	36.74234614174767	6580.536808046029	0	0	25	0
-0.1	36.74234614174767	8054.478842400569	0	0	25	0
-0.1	36.74234614174767	9858.561894731161	0	0	25	0
-0.1	36.74234614174767	12066.732625903607	0	0	25	0
-0.1	36.74234614174767	14769.500645207127	0	0	25	0
-0.1	36.74234614174767	18077.64836360904	0	0	25	0
-0.1	37.96709101313926	1	0	0	25	0
-0.1	37.96709101313926	1.106338589938541	9.661508215594502	218.6808	25	0.002186808
-0.1	37.96709101313926	1.3541419226309606	0	0	25	0
-0.1	37.96709101313926	1.6574495035272516	0	0	25	0
-0.1	37.96709101313926	2.0286934558567684	3.9439353442976217	91.1748	25	9.117480000000001e-4
-0.1	37.96709101313926	2.4830905129101035	0	0	25	0
-0.1	37.96709101313926	3.0392657291341303	1.8943567949746598	34.9172	25	3.49172e-4
-0.1	37.96709101313926	3.720015893203823	1.261254269896968	16.4204	25	1.6420400000000002e-4
-0.1	37.96709101313926	4.5532439342286635	0.9193289219135156	7.7364	25	7.7364e-5
-0.1	37.96709101313926	5.573102621003827	0.7330966284649431	4.2984	25	4.2984e-5
-0.1	37.96709101313926	6.821394432824586	0.4363687278743364	2.3052	25	2.3052e-5
-0.1	37.96709101313926	8.349284980470902	0.26181370603287113	1.0888	25	1.0888e-5
-0.1	37.96709101313926	10.21940020792074	0.14039616566464105	0.3856	25	3.856e-6
-0.1	37.96709101313926	12.508393335947712	0.06426702109169212	0.1486	25	1.486e-6
-0.1	37.96709101313926	15.310086762774377	0.026574841903992993	0.044399999999999995	25	4.4399999999999995e-7
-0.1	37.96709101313926	18.739317703580973	0.012911558129572641	0.0111	25	1.11e-7
-0.1	37.96709101313926	22.936645195870106	0.00488808074128623	0.00168	25	1.6799999999999998e-8
-0.1	37.96709101313926	28.074111403783828	6.666666666666666e-4	1.333333333333333e-4	25	1.333333333333333e-9
-0.1	37.96709101313926	34.362293368603815	0	0	25	0
-0.1	37.96709101313926	42.058934246120046	0	0	25	0
-0.1	37.96709101313926	51.479507812354285	0	0	25	0
-0.1	37.96709101313926	63.0101492608963	0	0	25	0
-0.1	37.96709101313926	77.12348230585881	0	0	25	0
-0.1	37.96709101313926	94.39799131968466	0	0	25	0
-0.1	37.96709101313926	115.54173254070393	0	0	25	0
-0.1	37.96709101313926	141.4213562373095	0	0	25	0
-0.1	37.96709101313926	173.0976294037676	0	0	25	0
-0.1	37.96709101313926	211.86891500973533	0	0	25	0
-0.1	37.96709101313926	259.3243899527689	0	0	25	0
-0.1	37.96709101313926	317.409183037944	0	0	25	0
-0.1	37.96709101313926	388.50410289276914	0	0	25	0
-0.1	37.96709101313926	475.5232237451433	0	0	25	0
-0.1	37.96709101313926	582.0333289591675	0	0	25	0
-0.1	37.96709101313926	712.4001081403561	0	0	25	0
-0.1	37.96709101313926	871.9671002105022	0	0	25	0
-0.1	37.96709101313926	1067.2747170607029	0	0	25	0
-0.1	37.96709101313926	1306.3283252338515	0	0	25	0
-0.1	37.96709101313926	1598.9263739030541	0	0	25	0
-0.1	37.96709101313926	1957.062018620097	0	0	25	0
-0.1	37.96709101313926	2395.4147027895547	0	0	25	0
-0.1	37.96709101313926	2931.9518460565623	0	0	25	0
-0.1	37.96709101313926	3588.6653019135715	0	0	25	0
-0.1	37.96709101313926	4392.472770819839	0	0	25	0
-0.1	37.96709101313926	5376.321116406638	0	0	25	0
-0.1	37.96709101313926	6580.536808046029	0	0	25	0
-0.1	37.96709101313926	8054.478842400569	0	0	25	0
-0.1	37.96709101313926	9858.561894731161	0	0	25	0
-0.1	37.96709101313926	12066.732625903607	0	0	25	0
-0.1	37.96709101313926	14769.500645207127	0	0	25	0
-0.1	37.96709101313926	18077.64836360904	0	0	25	0
-0.1	39.191835884530846	1	0	0	25	0
-0.1	39.191835884530846	1.106338589938541	9.662693758298802	219.8056	25	0.002198056
-0.1	39.191835884530846	1.3541419226309606	0	0	25	0
-0.1	39.191835884530846	1.6574495035272516	0	0	25	0
-0.1	39.191835884530846	2.0286934558567684	3.9320945648174166	91.1648	25	9.11648e-4
-0.1	39.191835884530846	2.4830905129101035	0	0	25	0
-0.1	39.191835884530846	3.0392657291341303	2.144472196135916	34.9812	25	3.49812e-4
-0.1	39.191835884530846	3.720015893203823	1.3987658846283033	16.4328	25	1.6432800000000002e-4
-0.1	39.191835884530846	4.5532439342286635	0.949792608941552	7.6868	25	7.6868e-5
-0.1	39.191835884530846	5.573102621003827	0.6422829075519084	4.3724	25	4.3724000000000004e-5
-0.1	39.191835884530846	6.821394432824586	0.4227095141268213	2.2279999999999998	25	2.2279999999999997e-5
-0.1	39.191835884530846	8.349284980470902	0.2544942697455747	1.0706	25	1.0706e-5
-0.1	39.191835884530846	10.21940020792074	0.13456039536208267	0.3876	25	3.876000000000001e-6
-0.1	39.191835884530846	12.508393335947712	0.059207966806278135	0.1392	25	1.392e-6
-0.1	39.191835884530846	15.310086762774377	0.02789331527511631	0.04413333333333333	25	4.413333333333333e-7
-0.1	39.191835884530846	18.739317703580973	0.011890997995682842	0.0099	25	9.900000000000001e-8
-0.1	39.191835884530846	22.936645195870106	0.002315167380558045	0.0011200000000000001	25	1.1200000000000001e-8
-0.1	39.191835884530846	28.074111403783828	0.0010408329997330663	2.666666666666667e-4	25	2.6666666666666666e-9
-0.1	39.191835884530846	34.362293368603815	0	0	25	0
-0.1	39.191835884530846	42.058934246120046	0	0	25	0
-0.1	39.191835884530846	51.479507812354285	0	0	25	0
-0.1	39.191835884530846	63.0101492608963	0	0	25	0
-0.1	39.191835884530846	77.12348230585881	0	0	25	0
-0.1	39.191835884530846	94.39799131968466	0	0	25	0
-0.1	39.191835884530846	115.54173254070393	0	0	25	0
-0.1	39.191835884530846	141.4213562373095	0	0	25	0
-0.1	39.191835884530846	173.0976294037676	0	0	25	0
-0.1	39.191835884530846	211.86891500973533	0	0	25	0
-0.1	39.191835884530846	259.3243899527689	0	0	25	0
-0.1	39.191835884530846	317.409183037944	0	0	25	0
-0.1	39.191835884530846	388.50410289276914	0	0	25	0
-0.1	39.191835884530846	475.5232237451433	0	0	25	0
-0.1	39.191835884530846	582.0333289591675	0	0	25	0
-0.1	39.191835884530846	712.4001081403561	0	0	25	0
-0.1	39.191835884530846	871.9671002105022	0	0	25	0
-0.1	39.191835884530846	1067.2747170607029	0	0	25	0
-0.1	39.191835884530846	1306.3283252338515	0	0	25	0
-0.1	39.191835884530846	1598.9263739030541	0	0	25	0
-0.1	39.191835884530846	1957.062018620097	0	0	25	0
-0.1	39.191835884530846	2395.4147027895547	0	0	25	0
-0.1	39.191835884530846	2931.9518460565623	0	0	25	0
-0.1	39.191835884530846	3588.6653019135715	0	0	25	0
-0.1	39.191835884530846	4392.472770819839	0	0	25	0
-0.1	39.191835884530846	5376.321116406638	0	0	25	0
-0.1	39.191835884530846	6580.536808046029	0	0	25	0
-0.1	39.191835884530846	8054.478842400569	0	0	25	0
-0.1	39.191835884530846	9858.561894731161	0	0	25	0
-0.1	39.191835884530846	12066.732625903607	0	0	25	0
-0.1	39.191835884530846	14769.500645207127	0	0	25	0
-0.1	39.191835884530846	18077.64836360904	0	0	25	0
-0.1	4.898979485566356	1	0	0	25	0
-0.1	4.898979485566356	1.106338589938541	1.8270729779258046	21.6904	25	2.16904e-4
-0.1	4.898979485566356	1.3541419226309606	0	0	25	0
-0.1	4.898979485566356	1.6574495035272516	0	0	25	0
-0.1	4.898979485566356	2.0286934558567684	1.430246715314063	11.7484	25	1.17484e-4
-0.1	4.898979485566356	2.4830905129101035	0	0	25	0
-0.1	4.898979485566356	3.0392657291341303	1.1137661334409483	7.416	25	7.416000000000001e-5
-0.1	4.898979485566356	3.720015893203823	0.8981764859981584	5.5028	25	5.5027999999999996e-5
-0.1	4.898979485566356	4.5532439342286635	0.7152617236601811	4.2292	25	4.2292e-5
-0.1	4.898979485566356	5.573102621003827	0.5720713824923133	3.6136	25	3.6136e-5
-0.1	4.898979485566356	6.821394432824586	0.4658279367606313	2.9896	25	2.9896e-5
-0.1	4.898979485566356	8.349284980470902	0.4582073766320224	2.5745999999999998	25	2.5745999999999997e-5
-0.1	4.898979485566356	10.21940020792074	0.43963782442672816	2.0828	25	2.0828000000000005e-5
-0.1	4.898979485566356	12.508393335947712	0.4126366440344338	1.6624	25	1.6624000000000002e-5
-0.1	4.898979485566356	15.310086762774377	0.33848206911313805	1.2010666666666667	25	1.2010666666666667e-5
-0.1	4.898979485566356	18.739317703580973	0.24861734318694126	0.7497	25	7.497000000000001e-6
-0.1	4.898979485566356	22.936645195870106	0.18189476811240796	0.47295999999999994	25	4.729599999999999e-6
-0.1	4.898979485566356	28.074111403783828	0.13784895115064652	0.3007333333333333	25	3.007333333333333e-6
-0.1	4.898979485566356	34.362293368603815	0.09698579740332694	0.17188571428571425	25	1.7188571428571424e-6
-0.1	4.898979485566356	42.058934246120046	0.06032585128560834	0.09565	25	9.564999999999999e-7
-0.1	4.898979485566356	51.479507812354285	0.03846998830257162	0.05923999999999998	25	5.923999999999998e-7
-0.1	4.898979485566356	63.0101492608963	0.04470353802147071	0.04550769230769229	25	4.550769230769229e-7
-0.1	4.898979485566356	77.12348230585881	0.028078155432649063	0.026575	25	2.6575000000000006e-7
-0.1	4.898979485566356	94.39799131968466	0.014623562110183591	0.01056842105263158	25	1.056842105263158e-7
-0.1	4.898979485566356	115.54173254070393	0.012309109541057883	0.004991304347826091	25	4.991304347826091e-8
-0.1	4.898979485566356	141.4213562373095	0.001573915395129788	4.8275862068965523e-4	25	4.827586206896552e-9
-0.1	4.898979485566356	173.0976294037676	0	0	25	0
-0.1	4.898979485566356	211.86891500973533	0	0	25	0
-0.1	4.898979485566356	259.3243899527689	0	0	25	0
-0.1	4.898979485566356	317.409183037944	0	0	25	0
-0.1	4.898979485566356	388.50410289276914	0	0	25	0
-0.1	4.898979485566356	475.5232237451433	0	0	25	0
-0.1	4.898979485566356	582.0333289591675	0	0	25	0
-0.1	4.898979485566356	712.4001081403561	0	0	25	0
-0.1	4.898979485566356	871.9671002105022	0	0	25	0
-0.1	4.898979485566356	1067.2747170607029	0	0	25	0
-0.1	4.898979485566356	1306.3283252338515	0	0	25	0
-0.1	4.898979485566356	1598.9263739030541	0	0	25	0
-0.1	4.898979485566356	1957.062018620097	0	0	25	0
-0.1	4.898979485566356	2395.4147027895547	0	0	25	0
-0.1	4.898979485566356	2931.9518460565623	0	0	25	0
-0.1	4.898979485566356	3588.6653019135715	0	0	25	0
-0.1	4.898979485566356	4392.472770819839	0	0	25	0
-0.1	4.898979485566356	5376.321116406638	0	0	25	0
-0.1	4.898979485566356	6580.536808046029	0	0	25	0
-0.1	4.898979485566356	8054.478842400569	0	0	25	0
-0.1	4.898979485566356	9858.561894731161	0	0	25	0
-0.1	4.898979485566356	12066.732625903607	0	0	25	0
-0.1	4.898979485566356	14769.500645207127	0	0	25	0
-0.1	4.898979485566356	18077.64836360904	0	0	25	0
-0.1	40.41658075592244	1	0	0	25	0
-0.1	40.41658075592244	1.106338589938541	9.151951030609084	220.6608	25	0.002206608
-0.1	40.41658075592244	1.3541419226309606	0	0	25	0
-0.1	40.41658075592244	1.6574495035272516	0	0	25	0
-0.1	40.41658075592244	2.0286934558567684	3.7578337288035155	91.5168	25	9.151680000000001e-4
-0.1	40.41658075592244	2.4830905129101035	0	0	25	0
-0.1	40.41658075592244	3.0392657291341303	1.8514938113138084	35.0628	25	3.50628e-4
-0.1	40.41658075592244	3.720015893203823	1.3604217483314998	16.4384	25	1.6438400000000003e-4
-0.1	40.41658075592244	4.5532439342286635	0.8380628456943627	7.5608	25	7.5608e-5
-0.1	40.41658075592244	5.573102621003827	0.638241855934462	4.2812	25	4.2812e-5
-0.1	40.41658075592244	6.821394432824586	0.44433208301899607	2.1768	25	2.1768e-5
-0.1	40.41658075592244	8.349284980470902	0.26714041251746246	1.0684	25	1.0684e-5
-0.1	40.41658075592244	10.21940020792074	0.12008226346967316	0.3598	25	3.598e-6
-0.1	40.41658075592244	12.508393335947712	0.06492174776862783	0.1376	25	1.376e-6
-0.1	40.41658075592244	15.310086762774377	0.026796213110009348	0.043199999999999995	25	4.3199999999999995e-7
-0.1	40.41658075592244	18.739317703580973	0.013759087905817013	0.0099	25	9.900000000000001e-8
-0.1	40.41658075592244	22.936645195870106	0.003780652501002087	0.0012799999999999999	25	1.2799999999999999e-8
-0.1	40.41658075592244	28.074111403783828	6.666666666666666e-4	1.333333333333333e-4	25	1.333333333333333e-9
-0.1	40.41658075592244	34.362293368603815	0	0	25	0
-0.1	40.41658075592244	42.058934246120046	0	0	25	0
-0.1	40.41658075592244	51.479507812354285	0	0	25	0
-0.1	40.41658075592244	63.0101492608963	0	0	25	0
-0.1	40.41658075592244	77.12348230585881	0	0	25	0
-0.1	40.41658075592244	94.39799131968466	0	0	25	0
-0.1	40.41658075592244	115.54173254070393	0	0	25	0
-0.1	40.41658075592244	141.4213562373095	0	0	25	0
-0.1	40.41658075592244	173.0976294037676	0	0	25	0
-0.1	40.41658075592244	211.86891500973533	0	0	25	0
-0.1	40.41658075592244	259.3243899527689	0	0	25	0
-0.1	40.41658075592244	317.409183037944	0	0	25	0
-0.1	40.41658075592244	388.50410289276914	0	0	25	0
-0.1	40.41658075592244	475.5232237451433	0	0	25	0
-0.1	40.41658075592244	582.0333289591675	0	0	25	0
-0.1	40.41658075592244	712.4001081403561	0	0	25	0
-0.1	40.41658075592244	871.9671002105022	0	0	25	0
-0.1	40.41658075592244	1067.2747170607029	0	0	25	0
-0.1	40.41658075592244	1306.3283252338515	0	0	25	0
-0.1	40.41658075592244	1598.9263739030541	0	0	25	0
-0.1	40.41658075592244	1957.062018620097	0	0	25	0
-0.1	40.41658075592244	2395.4147027895547	0	0	25	0
-0.1	40.41658075592244	2931.9518460565623	0	0	25	0
-0.1	40.41658075592244	3588.6653019135715	0	0	25	0
-0.1	40.41658075592244	4392.472770819839	0	0	25	0
-0.1	40.41658075592244	5376.321116406638	0	0	25	0
-0.1	40.41658075592244	6580.536808046029	0	0	25	0
-0.1	40.41658075592244	8054.478842400569	0	0	25	0
-0.1	40.41658075592244	9858.561894731161	0	0	25	0
-0.1	40.41658075592244	12066.732625903607	0	0	25	0
-0.1	40.41658075592244	14769.500645207127	0	0	25	0
-0.1	40.41658075592244	18077.64836360904	0	0	25	0
-0.1	41.641325627314025	1	0	0	25	0
-0.1	41.641325627314025	1.106338589938541	9.342556270457601	221.5508	25	0.002215508
-0.1	41.641325627314025	1.3541419226309606	0	0	25	0
-0.1	41.641325627314025	1.6574495035272516	0	0	25	0
-0.1	41.641325627314025	2.0286934558567684	3.692187337247845	91.6984	25	9.16984e-4
-0.1	41.641325627314025	2.4830905129101035	0	0	25	0
-0.1	41.641325627314025	3.0392657291341303	2.0313872107503292	34.7656	25	3.4765599999999995e-4
-0.1	41.641325627314025	3.720015893203823	1.4740015829932704	16.4884	25	1.64884e-4
-0.1	41.641325627314025	4.5532439342286635	1.0464817246373679	7.5464	25	7.546400000000001e-5
-0.1	41.641325627314025	5.573102621003827	0.6465387330495624	4.2196	25	4.2195999999999994e-5
-0.1	41.641325627314025	6.821394432824586	0.4666522616824367	2.2032	25	2.2032e-5
-0.1	41.641325627314025	8.349284980470902	0.23557500574834617	1.0582	25	1.0582e-5
-0.1	41.641325627314025	10.21940020792074	0.10731068601650691	0.3448	25	3.4480000000000003e-6
