s	width	allele counts	se_f	f	n	f_per_kb
-0.1	6.123724356957945	2931.9518460565623	0.005747587818169228	0.03599595278246205	25	3.599595278246205e-7
-0.1	6.123724356957945	3588.6653019135715	0.005476438609954335	0.026508390646492432	25	2.650839064649243e-7
-0.1	6.123724356957945	4392.472770819839	0.004210484240320551	0.019904161979752536	25	1.9904161979752536e-7
-0.1	6.123724356957945	5376.321116406638	0.00393694951712697	0.015568778696051421	25	1.5568778696051421e-7
-0.1	6.123724356957945	6580.536808046029	0.0027209083328862396	0.01296576576576576	25	1.296576576576576e-7
-0.1	6.123724356957945	8054.478842400569	0.0025520919354555392	0.009607361963190184	25	9.607361963190184e-8
-0.1	6.123724356957945	9858.561894731161	0.0017452992370257541	0.008134669338677354	25	8.134669338677354e-8
-0.1	6.123724356957945	12066.732625903607	0.0014425917698003869	0.005969709373720827	25	5.969709373720827e-8
-0.1	6.123724356957945	14769.500645207127	0.001254023777269143	0.005079103978602476	25	5.0791039786024755e-8
-0.1	6.123724356957945	18077.64836360904	0.0012521943970194816	0.005224371584699454	25	5.224371584699454e-8
-0.1	7.348469228349534	1	0	0	25	0
-0.1	7.348469228349534	1.106338589938541	8.480695863744515	251.9424	25	0.0025194239999999997
-0.1	7.348469228349534	1.3541419226309606	0	0	25	0
-0.1	7.348469228349534	1.6574495035272516	0	0	25	0
-0.1	7.348469228349534	2.0286934558567684	7.856872257245033	195.188	25	0.0019518799999999998
-0.1	7.348469228349534	2.4830905129101035	0	0	25	0
-0.1	7.348469228349534	3.0392657291341303	5.876729305773181	112.91159999999999	25	0.0011291159999999999
-0.1	7.348469228349534	3.720015893203823	4.9854480574300775	95.1856	25	9.518559999999998e-4
-0.1	7.348469228349534	4.5532439342286635	3.44226606564145	70.7904	25	7.079040000000001e-4
-0.1	7.348469228349534	5.573102621003827	3.3672245247384387	61.2848	25	6.128479999999999e-4
-0.1	7.348469228349534	6.821394432824586	2.3120188148023364	49.9168	25	4.99168e-4
-0.1	7.348469228349534	8.349284980470902	1.9628185091851968	40.8976	25	4.08976e-4
-0.1	7.348469228349534	10.21940020792074	1.5737152696723757	31.7588	25	3.1758800000000005e-4
-0.1	7.348469228349534	12.508393335947712	1.4951145998439939	26.1548	25	2.61548e-4
-0.1	7.348469228349534	15.310086762774377	1.19988752559316	21.1968	25	2.1196800000000001e-4
-0.1	7.348469228349534	18.739317703580973	1.1989837276488229	16.722	25	1.6722000000000002e-4
-0.1	7.348469228349534	22.936645195870106	0.8433949806190065	12.869520000000001	25	1.286952e-4
-0.1	7.348469228349534	28.074111403783828	0.656588031106715	9.961066666666667	25	9.961066666666667e-5
-0.1	7.348469228349534	34.362293368603815	0.6241823059174362	7.9809142857142845	25	7.980914285714284e-5
-0.1	7.348469228349534	42.058934246120046	0.5015498531635049	6.52265	25	6.52265e-5
-0.1	7.348469228349534	51.479507812354285	0.37219272785301255	5.33948	25	5.33948e-5
-0.1	7.348469228349534	63.0101492608963	0.2758930380452077	4.282676923076923	25	4.282676923076923e-5
-0.1	7.348469228349534	77.12348230585881	0.26597115435309265	3.4912	25	3.4912e-5
-0.1	7.348469228349534	94.39799131968466	0.3095661008925095	2.787831578947368	25	2.7878315789473682e-5
-0.1	7.348469228349534	115.54173254070393	0.26306602849801136	2.127617391304348	25	2.127617391304348e-5
-0.1	7.348469228349534	141.4213562373095	0.20449086743240635	1.6851172413793103	25	1.6851172413793104e-5
-0.1	7.348469228349534	173.0976294037676	0.1446349681564088	1.3963542857142857	25	1.3963542857142856e-5
-0.1	7.348469228349534	211.86891500973533	0.11436041250397791	1.061293023255814	25	1.0612930232558139e-5
-0.1	7.348469228349534	259.3243899527689	0.09580452572765757	0.8437692307692307	25	8.437692307692306e-6
-0.1	7.348469228349534	317.409183037944	0.08149392203955168	0.6716861538461537	25	6.716861538461537e-6
-0.1	7.348469228349534	388.50410289276914	0.06500075523423775	0.498225641025641	25	4.982256410256409e-6
-0.1	7.348469228349534	475.5232237451433	0.04936567554905651	0.4063711340206182	25	4.063711340206182e-6
-0.1	7.348469228349534	582.0333289591675	0.04789467196972578	0.32811965811965776	25	3.281196581196578e-6
-0.1	7.348469228349534	712.4001081403561	0.036826473787495366	0.25605241379310345	25	2.560524137931034e-6
-0.1	7.348469228349534	871.9671002105022	0.0362936459483736	0.20012727272727274	25	2.0012727272727273e-6
-0.1	7.348469228349534	1067.2747170607029	0.02724130920989545	0.1509962962962963	25	1.509962962962963e-6
-0.1	7.348469228349534	1306.3283252338515	0.019085574591036984	0.11101584905660383	25	1.1101584905660384e-6
-0.1	7.348469228349534	1598.9263739030541	0.013494934616186805	0.08891269349845204	25	8.891269349845204e-7
-0.1	7.348469228349534	1957.062018620097	0.010722695387252453	0.0630478589420655	25	6.304785894206549e-7
-0.1	7.348469228349534	2395.4147027895547	0.008252661738043522	0.04823835051546383	25	4.823835051546383e-7
-0.1	7.348469228349534	2931.9518460565623	0.007807509614530361	0.03663811129848229	25	3.663811129848229e-7
-0.1	7.348469228349534	3588.6653019135715	0.004789172624394891	0.026431911966987624	25	2.643191196698762e-7
-0.1	7.348469228349534	4392.472770819839	0.0034808496579818307	0.01865151856017998	25	1.8651518560179982e-7
-0.1	7.348469228349534	5376.321116406638	0.003917391570284461	0.014770982552800734	25	1.4770982552800735e-7
-0.1	7.348469228349534	6580.536808046029	0.0031021398029332154	0.012326126126126123	25	1.2326126126126125e-7
-0.1	7.348469228349534	8054.478842400569	0.0027752790556405	0.009639018404907974	25	9.639018404907975e-8
-0.1	7.348469228349534	9858.561894731161	0.0020299317333868187	0.008227655310621241	25	8.227655310621241e-8
-0.1	7.348469228349534	12066.732625903607	0.0012374372993803882	0.0058727793696274995	25	5.872779369627499e-8
-0.1	7.348469228349534	14769.500645207127	0.0014151262040910612	0.004700635239050485	25	4.700635239050485e-8
-0.1	7.348469228349534	18077.64836360904	0.0012183978582946862	0.005152896174863387	25	5.152896174863387e-8
-0.1	8.573214099741122	1	0	0	25	0
-0.1	8.573214099741122	1.106338589938541	8.008055485988262	307.3612	25	0.003073612
-0.1	8.573214099741122	1.3541419226309606	0	0	25	0
-0.1	8.573214099741122	1.6574495035272516	0	0	25	0
-0.1	8.573214099741122	2.0286934558567684	7.454754679621143	236.5344	25	0.002365344
-0.1	8.573214099741122	2.4830905129101035	0	0	25	0
-0.1	8.573214099741122	3.0392657291341303	6.148419173522028	137.236	25	0.00137236
-0.1	8.573214099741122	3.720015893203823	5.0494876637800274	114.1744	25	0.0011417439999999999
-0.1	8.573214099741122	4.5532439342286635	3.9664990020587845	84.1532	25	8.41532e-4
-0.1	8.573214099741122	5.573102621003827	3.065226854030003	72.0164	25	7.20164e-4
-0.1	8.573214099741122	6.821394432824586	2.3407415491676997	58.1072	25	5.81072e-4
-0.1	8.573214099741122	8.349284980470902	2.1803554756048382	47.645	25	4.7645e-4
-0.1	8.573214099741122	10.21940020792074	1.9782444237252377	37.4952	25	3.7495199999999996e-4
-0.1	8.573214099741122	12.508393335947712	1.8311813127049978	30.701999999999998	25	3.0702e-4
-0.1	8.573214099741122	15.310086762774377	1.5155961056810476	24.9848	25	2.49848e-4
-0.1	8.573214099741122	18.739317703580973	1.256643802289787	19.757	25	1.9757000000000002e-4
-0.1	8.573214099741122	22.936645195870106	1.1146186313413806	15.557120000000001	25	1.5557120000000003e-4
-0.1	8.573214099741122	28.074111403783828	0.9874771446018944	12.308666666666666	25	1.2308666666666665e-4
-0.1	8.573214099741122	34.362293368603815	0.8022068328810776	9.698171428571428	25	9.698171428571427e-5
-0.1	8.573214099741122	42.058934246120046	0.5738370258981783	7.8225	25	7.8225e-5
-0.1	8.573214099741122	51.479507812354285	0.522564787051966	6.36404	25	6.36404e-5
-0.1	8.573214099741122	63.0101492608963	0.46774222700866075	5.149384615384616	25	5.149384615384616e-5
-0.1	8.573214099741122	77.12348230585881	0.32726959531987276	4.161075	25	4.161075e-5
-0.1	8.573214099741122	94.39799131968466	0.28666484141229975	3.2776842105263158	25	3.277684210526316e-5
-0.1	8.573214099741122	115.54173254070393	0.19697960641501785	2.621634782608696	25	2.621634782608696e-5
-0.1	8.573214099741122	141.4213562373095	0.20306856929791553	2.0644000000000005	25	2.0644000000000008e-5
-0.1	8.573214099741122	173.0976294037676	0.21482574808624821	1.6009142857142855	25	1.6009142857142855e-5
-0.1	8.573214099741122	211.86891500973533	0.10830773199456771	1.255423255813953	25	1.2554232558139531e-5
-0.1	8.573214099741122	259.3243899527689	0.10313647700763466	0.9691615384615384	25	9.691615384615384e-6
-0.1	8.573214099741122	317.409183037944	0.10929286714456005	0.7801415384615382	25	7.801415384615382e-6
-0.1	8.573214099741122	388.50410289276914	0.06264226630942124	0.6063333333333335	25	6.063333333333335e-6
-0.1	8.573214099741122	475.5232237451433	0.056374706709612026	0.4650680412371132	25	4.650680412371132e-6
-0.1	8.573214099741122	582.0333289591675	0.06175194116630273	0.36434871794871754	25	3.6434871794871753e-6
-0.1	8.573214099741122	712.4001081403561	0.039326491541704874	0.27408827586206896	25	2.7408827586206895e-6
-0.1	8.573214099741122	871.9671002105022	0.034994410280227345	0.20177045454545456	25	2.017704545454546e-6
-0.1	8.573214099741122	1067.2747170607029	0.03128164515704276	0.1626222222222222	25	1.626222222222222e-6
-0.1	8.573214099741122	1306.3283252338515	0.021192539509579226	0.12457207547169818	25	1.245720754716982e-6
-0.1	8.573214099741122	1598.9263739030541	0.012172328140993255	0.08687554179566566	25	8.687554179566566e-7
-0.1	8.573214099741122	1957.062018620097	0.008592091791367018	0.06421662468513854	25	6.421662468513853e-7
-0.1	8.573214099741122	2395.4147027895547	0.00891630184477667	0.04685278350515456	25	4.6852783505154556e-7
-0.1	8.573214099741122	2931.9518460565623	0.007549279401651625	0.03395075885328836	25	3.3950758853288366e-7
-0.1	8.573214099741122	3588.6653019135715	0.004766985432084613	0.02663218707015131	25	2.663218707015131e-7
-0.1	8.573214099741122	4392.472770819839	0.003936413957023554	0.018748256467941506	25	1.8748256467941507e-7
-0.1	8.573214099741122	5376.321116406638	0.0034604346433307585	0.014305234159779613	25	1.4305234159779612e-7
-0.1	8.573214099741122	6580.536808046029	0.0021271487074215924	0.011917117117117114	25	1.1917117117117114e-7
-0.1	8.573214099741122	8054.478842400569	0.002600101113561785	0.009288834355828217	25	9.288834355828217e-8
-0.1	8.573214099741122	9858.561894731161	0.0018921700484025368	0.008265330661322644	25	8.265330661322643e-8
-0.1	8.573214099741122	12066.732625903607	0.0012320266851510073	0.0060203029062627835	25	6.020302906262784e-8
-0.1	8.573214099741122	14769.500645207127	0.0012346808754558757	0.004496021397525911	25	4.49602139752591e-8
-0.1	8.573214099741122	18077.64836360904	0.001284769065107978	0.005008743169398908	25	5.008743169398908e-8
-0.1	9.797958971132712	1	0	0	25	0
-0.1	9.797958971132712	1.106338589938541	9.091753992858948	364.6136	25	0.0036461360000000003
-0.1	9.797958971132712	1.3541419226309606	0	0	25	0
-0.1	9.797958971132712	1.6574495035272516	0	0	25	0
-0.1	9.797958971132712	2.0286934558567684	6.36076703969995	278.3064	25	0.002783064
-0.1	9.797958971132712	2.4830905129101035	0	0	25	0
-0.1	9.797958971132712	3.0392657291341303	5.017815859514973	159.9752	25	0.001599752
-0.1	9.797958971132712	3.720015893203823	4.823632863309565	131.0644	25	0.0013106440000000001
-0.1	9.797958971132712	4.5532439342286635	4.033051078278082	95.2248	25	9.52248e-4
-0.1	9.797958971132712	5.573102621003827	3.460797114346152	81.38	25	8.137999999999999e-4
-0.1	9.797958971132712	6.821394432824586	2.936820843474567	65.614	25	6.5614e-4
-0.1	9.797958971132712	8.349284980470902	2.3974116772052323	54.1566	25	5.415659999999999e-4
-0.1	9.797958971132712	10.21940020792074	1.6420103278197324	42.603	25	4.2603e-4
-0.1	9.797958971132712	12.508393335947712	1.6369057954975086	35.1178	25	3.5117800000000006e-4
-0.1	9.797958971132712	15.310086762774377	1.5418424284193506	28.702933333333334	25	2.870293333333334e-4
-0.1	9.797958971132712	18.739317703580973	1.5277948297028194	22.6407	25	2.26407e-4
-0.1	9.797958971132712	22.936645195870106	1.3128188653935975	17.75896	25	1.7758959999999998e-4
-0.1	9.797958971132712	28.074111403783828	1.1370354484848353	14.121466666666665	25	1.4121466666666663e-4
-0.1	9.797958971132712	34.362293368603815	0.9563060023172659	11.272914285714288	25	1.1272914285714289e-4
-0.1	9.797958971132712	42.058934246120046	0.6942460763903052	9.0918	25	9.0918e-5
-0.1	9.797958971132712	51.479507812354285	0.4842215333226447	7.41108	25	7.41108e-5
-0.1	9.797958971132712	63.0101492608963	0.4309935016007668	6.015353846153846	25	6.0153538461538465e-5
-0.1	9.797958971132712	77.12348230585881	0.3845839963654451	4.8155	25	4.8155e-5
-0.1	9.797958971132712	94.39799131968466	0.36363700534023785	3.8416631578947364	25	3.841663157894737e-5
-0.1	9.797958971132712	115.54173254070393	0.24651235572459604	2.9844	25	2.9843999999999998e-5
-0.1	9.797958971132712	141.4213562373095	0.1898864838108464	2.3141379310344825	25	2.3141379310344826e-5
-0.1	9.797958971132712	173.0976294037676	0.17296218217455833	1.8295199999999998	25	1.8295199999999997e-5
-0.1	9.797958971132712	211.86891500973533	0.17944497437430637	1.4563162790697675	25	1.4563162790697674e-5
-0.1	9.797958971132712	259.3243899527689	0.1001999523389006	1.082776923076923	25	1.082776923076923e-5
-0.1	9.797958971132712	317.409183037944	0.09611994766566676	0.8730707692307688	25	8.730707692307687e-6
-0.1	9.797958971132712	388.50410289276914	0.06684412689250946	0.689594871794872	25	6.89594871794872e-6
-0.1	9.797958971132712	475.5232237451433	0.04554929022122168	0.5265360824742269	25	5.265360824742268e-6
-0.1	9.797958971132712	582.0333289591675	0.059378638656604636	0.39392820512820476	25	3.9392820512820475e-6
-0.1	9.797958971132712	712.4001081403561	0.03754785389004168	0.27352827586206896	25	2.7352827586206895e-6
-0.1	9.797958971132712	871.9671002105022	0.03588864687619185	0.21895681818181817	25	2.1895681818181816e-6
-0.1	9.797958971132712	1067.2747170607029	0.03259006099437803	0.17094999999999994	25	1.7094999999999993e-6
-0.1	9.797958971132712	1306.3283252338515	0.01997026982174485	0.12330566037735856	25	1.2330566037735856e-6
-0.1	9.797958971132712	1598.9263739030541	0.014042151442869525	0.0904916408668731	25	9.049164086687311e-7
-0.1	9.797958971132712	1957.062018620097	0.01070082259740709	0.06128362720403023	25	6.128362720403023e-7
-0.1	9.797958971132712	2395.4147027895547	0.009167089533784612	0.04639340206185559	25	4.639340206185559e-7
-0.1	9.797958971132712	2931.9518460565623	0.006248686492678654	0.03334030354131534	25	3.3340303541315345e-7
-0.1	9.797958971132712	3588.6653019135715	0.005080337405948373	0.02436698762035764	25	2.436698762035764e-7
-0.1	9.797958971132712	4392.472770819839	0.003733427472616542	0.019264791901012376	25	1.9264791901012375e-7
-0.1	9.797958971132712	5376.321116406638	0.0028109699719512764	0.013505968778696052	25	1.3505968778696052e-7
-0.1	9.797958971132712	6580.536808046029	0.002246450778039709	0.01129219219219219	25	1.129219219219219e-7
-0.1	9.797958971132712	8054.478842400569	0.002406911700219463	0.009892024539877297	25	9.892024539877296e-8
-0.1	9.797958971132712	9858.561894731161	0.0018464109682265126	0.007914028056112223	25	7.914028056112222e-8
-0.1	9.797958971132712	12066.732625903607	0.001192896503286119	0.006094310274252959	25	6.094310274252959e-8
-0.1	9.797958971132712	14769.500645207127	0.0012052854819623576	0.004480641925777331	25	4.480641925777331e-8
-0.1	9.797958971132712	18077.64836360904	0.0012178763175605472	0.004860655737704918	25	4.860655737704918e-8
-0.01	0.0	1	0	0	29	0
-0.01	0.0	1.106338589938541	20.383522999035684	909.5079310344828	29	0.009095079310344829
-0.01	0.0	1.3541419226309606	0	0	29	0
-0.01	0.0	1.6574495035272516	0	0	29	0
-0.01	0.0	2.0286934558567684	11.169373414075391	577.6910344827586	29	0.0057769103448275854
-0.01	0.0	2.4830905129101035	0	0	29	0
-0.01	0.0	3.0392657291341303	7.335561586756902	356.88068965517243	29	0.0035688068965517242
-0.01	0.0	3.720015893203823	6.091944107173508	281.0848275862069	29	0.002810848275862069
-0.01	0.0	4.5532439342286635	4.634563258925829	211.87137931034482	29	0.0021187137931034483
-0.01	0.0	5.573102621003827	4.747066374358123	185.0403448275862	29	0.001850403448275862
-0.01	0.0	6.821394432824586	3.9211901279719203	151.4603448275862	29	0.001514603448275862
-0.01	0.0	8.349284980470902	3.572269781473064	126.83896551724138	29	0.001268389655172414
-0.01	0.0	10.21940020792074	2.844889961250808	100.83603448275862	29	0.0010083603448275862
-0.01	0.0	12.508393335947712	2.2982401706030195	83.29310344827586	29	8.329310344827586e-4
-0.01	0.0	15.310086762774377	1.6526552750431909	67.8719540229885	29	6.787195402298851e-4
-0.01	0.0	18.739317703580973	1.2298968552811824	53.08060344827586	29	5.308060344827586e-4
-0.01	0.0	22.936645195870106	1.2389770092930115	41.060620689655174	29	4.1060620689655175e-4
-0.01	0.0	28.074111403783828	1.0905587422414007	32.00574712643678	29	3.200574712643678e-4
-0.01	0.0	34.362293368603815	0.8126646580145113	25.48778325123153	29	2.548778325123153e-4
-0.01	0.0	42.058934246120046	0.6414549396919261	20.630991379310345	29	2.0630991379310345e-4
-0.01	0.0	51.479507812354285	0.5830784470115995	16.664241379310344	29	1.6664241379310343e-4
-0.01	0.0	63.0101492608963	0.560826662706881	13.36397877984085	29	1.336397877984085e-4
-0.01	0.0	77.12348230585881	0.6171451476551709	10.706702586206896	29	1.0706702586206897e-4
-0.01	0.0	94.39799131968466	0.4742058336988262	8.541669691470055	29	8.541669691470056e-5
-0.01	0.0	115.54173254070393	0.35439760598085235	6.841709145427287	29	6.841709145427287e-5
-0.01	0.0	141.4213562373095	0.278113947269372	5.304197384066588	29	5.304197384066587e-5
-0.01	0.0	173.0976294037676	0.2332185259978369	4.0713793103448275	29	4.071379310344827e-5
-0.01	0.0	211.86891500973533	0.19938531064429715	3.0656696070569365	29	3.065669607056936e-5
-0.01	0.0	259.3243899527689	0.16613299018571465	2.2452718832891247	29	2.2452718832891246e-5
-0.01	0.0	317.409183037944	0.1505442763871895	1.6164350132625993	29	1.6164350132625993e-5
-0.01	0.0	388.50410289276914	0.07908087697910993	1.1079487179487182	29	1.1079487179487182e-5
-0.01	0.0	475.5232237451433	0.06030626418615044	0.7411020263064342	29	7.411020263064342e-6
-0.01	0.0	582.0333289591675	0.041607910626573895	0.49436192160330084	29	4.943619216033008e-6
-0.01	0.0	712.4001081403561	0.04032090367782056	0.31644233055885845	29	3.1644233055885844e-6
-0.01	0.0	871.9671002105022	0.020793129051537157	0.2001391065830721	29	2.001391065830721e-6
-0.01	0.0	1067.2747170607029	0.02313830056452837	0.12874361430395911	29	1.2874361430395913e-6
-0.01	0.0	1306.3283252338515	0.016258723943494313	0.08459856864020826	29	8.459856864020826e-7
-0.01	0.0	1598.9263739030541	0.008283810843560646	0.05585673107718582	29	5.585673107718582e-7
-0.01	0.0	1957.062018620097	0.007104617128397327	0.03971597324763311	29	3.971597324763311e-7
-0.01	0.0	2395.4147027895547	0.006533515905043735	0.03467827941699249	29	3.467827941699249e-7
-0.01	0.0	2931.9518460565623	0.006170880985690621	0.025226492992963888	29	2.522649299296389e-7
-0.01	0.0	3588.6653019135715	0.0052465244623312686	0.0223483375231229	29	2.2348337523122898e-7
-0.01	0.0	4392.472770819839	0.0037604347461550535	0.018208758387960128	29	1.8208758387960126e-7
-0.01	0.0	5376.321116406638	0.0038310135504726743	0.015126816756910797	29	1.51268167569108e-7
-0.01	0.0	6580.536808046029	0.002643892381385215	0.012148441544993267	29	1.2148441544993268e-7
-0.01	0.0	8054.478842400569	0.0030263488117739544	0.009947112333403845	29	9.947112333403845e-8
-0.01	0.0	9858.561894731161	0.001896952445818347	0.008219197014719092	29	8.219197014719091e-8
-0.01	0.0	12066.732625903607	0.0010838618914384567	0.006244583398026726	29	6.244583398026726e-8
-0.01	0.0	14769.500645207127	0.0014552954243129059	0.005106929985358374	29	5.1069299853583746e-8
-0.01	0.0	18077.64836360904	0.0010727132526147944	0.004594780478613151	29	4.5947804786131516e-8
-0.01	1.224744871391589	1	0	0	29	0
-0.01	1.224744871391589	1.106338589938541	2.5426040237667515	18.670689655172414	29	1.8670689655172413e-4
-0.01	1.224744871391589	1.3541419226309606	0	0	29	0
-0.01	1.224744871391589	1.6574495035272516	0	0	29	0
-0.01	1.224744871391589	2.0286934558567684	1.8475879629365894	13.952068965517242	29	1.3952068965517243e-4
-0.01	1.224744871391589	2.4830905129101035	0	0	29	0
-0.01	1.224744871391589	3.0392657291341303	1.3320991619770286	7.521034482758621	29	7.521034482758621e-5
-0.01	1.224744871391589	3.720015893203823	1.1940036966384178	6.663448275862069	29	6.663448275862069e-5
-0.01	1.224744871391589	4.5532439342286635	0.9859865405410354	4.631379310344827	29	4.631379310344827e-5
-0.01	1.224744871391589	5.573102621003827	1.0706492896732491	4.38551724137931	29	4.38551724137931e-5
-0.01	1.224744871391589	6.821394432824586	0.8306435572565544	3.3248275862068963	29	3.3248275862068964e-5
-0.01	1.224744871391589	8.349284980470902	0.8254204780093848	2.897586206896552	29	2.897586206896552e-5
-0.01	1.224744871391589	10.21940020792074	0.6796450283287738	2.340689655172414	29	2.340689655172414e-5
-0.01	1.224744871391589	12.508393335947712	0.6245149349222056	2.0227586206896553	29	2.0227586206896553e-5
-0.01	1.224744871391589	15.310086762774377	0.5052654063119153	1.7829885057471266	29	1.7829885057471266e-5
-0.01	1.224744871391589	18.739317703580973	0.4107635117212535	1.5078448275862069	29	1.5078448275862069e-5
-0.01	1.224744871391589	22.936645195870106	0.3680075363331971	1.2372413793103447	29	1.2372413793103448e-5
-0.01	1.224744871391589	28.074111403783828	0.33717209739564524	1.0356896551724137	29	1.0356896551724138e-5
-0.01	1.224744871391589	34.362293368603815	0.3289186122790392	0.904384236453202	29	9.04384236453202e-6
-0.01	1.224744871391589	42.058934246120046	0.30025307470031853	0.7996120689655173	29	7.996120689655174e-6
-0.01	1.224744871391589	51.479507812354285	0.23461306579215507	0.6848275862068964	29	6.848275862068965e-6
-0.01	1.224744871391589	63.0101492608963	0.15830107817763653	0.5256763925729442	29	5.256763925729442e-6
-0.01	1.224744871391589	77.12348230585881	0.1062456805120239	0.4245689655172414	29	4.245689655172414e-6
-0.01	1.224744871391589	94.39799131968466	0.13360748218115895	0.34528130671506346	29	3.4528130671506345e-6
-0.01	1.224744871391589	115.54173254070393	0.1142077811119804	0.2821889055472264	29	2.8218890554722643e-6
-0.01	1.224744871391589	141.4213562373095	0.09417944100557468	0.24889417360285385	29	2.4889417360285384e-6
-0.01	1.224744871391589	173.0976294037676	0.07231121651430722	0.22446305418719179	29	2.2446305418719177e-6
-0.01	1.224744871391589	211.86891500973533	0.05665100200110325	0.1734562951082599	29	1.7345629510825991e-6
-0.01	1.224744871391589	259.3243899527689	0.05409883180994312	0.12767241379310343	29	1.2767241379310342e-6
-0.01	1.224744871391589	317.409183037944	0.04781104472714747	0.11785145888594148	29	1.1785145888594149e-6
-0.01	1.224744871391589	388.50410289276914	0.040538240514507655	0.10124668435013248	29	1.0124668435013247e-6
-0.01	1.224744871391589	475.5232237451433	0.03011743862982847	0.07144329896907206	29	7.144329896907207e-7
-0.01	1.224744871391589	582.0333289591675	0.029954377185328146	0.06691718243442371	29	6.691718243442371e-7
-0.01	1.224744871391589	712.4001081403561	0.023459924513935252	0.0623305588585018	29	6.23305588585018e-7
-0.01	1.224744871391589	871.9671002105022	0.017269096114212856	0.04313479623824451	29	4.313479623824451e-7
-0.01	1.224744871391589	1067.2747170607029	0.015387570389808154	0.0359051724137931	29	3.5905172413793104e-7
-0.01	1.224744871391589	1306.3283252338515	0.01372108424500133	0.033958360442420336	29	3.3958360442420334e-7
-0.01	1.224744871391589	1598.9263739030541	0.013033278477408762	0.03365858866232517	29	3.365858866232517e-7
-0.01	1.224744871391589	1957.062018620097	0.00982287021160727	0.02763224181360202	29	2.763224181360202e-7
-0.01	1.224744871391589	2395.4147027895547	0.006199014971986396	0.02227301813011017	29	2.2273018130110172e-7
-0.01	1.224744871391589	2931.9518460565623	0.00829782342806491	0.020562888875966735	29	2.0562888875966733e-7
-0.01	1.224744871391589	3588.6653019135715	0.007120217730979356	0.01907460987525495	29	1.907460987525495e-7
-0.01	1.224744871391589	4392.472770819839	0.005992316995861513	0.01716651797835616	29	1.716651797835616e-7
-0.01	1.224744871391589	5376.321116406638	0.004052483303948649	0.01391279566828156	29	1.391279566828156e-7
-0.01	1.224744871391589	6580.536808046029	0.003613401434388284	0.01120870870870871	29	1.1208708708708708e-7
-0.01	1.224744871391589	8054.478842400569	0.003501637968964526	0.009918976094774695	29	9.918976094774694e-8
-0.01	1.224744871391589	9858.561894731161	0.0025336420227787455	0.008484900836155067	29	8.484900836155068e-8
-0.01	1.224744871391589	12066.732625903607	0.0017776899067405924	0.007364179146611703	29	7.364179146611703e-8
-0.01	1.224744871391589	14769.500645207127	0.0014192338880718565	0.005799236790832269	29	5.799236790832269e-8
-0.01	1.224744871391589	18077.64836360904	0.001761420233828251	0.010570661390616163	29	1.0570661390616164e-7
-0.01	11.022703842524301	1	0	0	29	0
-0.01	11.022703842524301	1.106338589938541	13.904487305951966	521.3762068965517	29	0.005213762068965517
-0.01	11.022703842524301	1.3541419226309606	0	0	29	0
-0.01	11.022703842524301	1.6574495035272516	0	0	29	0
-0.01	11.022703842524301	2.0286934558567684	9.029887484365213	396.00586206896554	29	0.003960058620689656
-0.01	11.022703842524301	2.4830905129101035	0	0	29	0
-0.01	11.022703842524301	3.0392657291341303	6.287738909268817	227.9496551724138	29	0.002279496551724138
-0.01	11.022703842524301	3.720015893203823	5.136833880443375	185.90862068965518	29	0.0018590862068965518
-0.01	11.022703842524301	4.5532439342286635	5.176059254767761	134.1441379310345	29	0.001341441379310345
-0.01	11.022703842524301	5.573102621003827	4.2564939086164175	114.69241379310346	29	0.0011469241379310346
-0.01	11.022703842524301	6.821394432824586	3.671516344238421	92.19586206896551	29	9.219586206896551e-4
-0.01	11.022703842524301	8.349284980470902	3.25828862533844	75.67413793103448	29	7.567413793103448e-4
-0.01	11.022703842524301	10.21940020792074	2.480865307188965	59.101379310344825	29	5.910137931034482e-4
-0.01	11.022703842524301	12.508393335947712	1.9208856293348702	48.41862068965517	29	4.8418620689655176e-4
-0.01	11.022703842524301	15.310086762774377	1.3930386981164278	39.40149425287356	29	3.940149425287356e-4
-0.01	11.022703842524301	18.739317703580973	1.0763939510271698	31.018706896551723	29	3.1018706896551723e-4
-0.01	11.022703842524301	22.936645195870106	0.8188149071778983	23.996068965517242	29	2.399606896551724e-4
-0.01	11.022703842524301	28.074111403783828	0.8172253584754348	18.476436781609195	29	1.8476436781609195e-4
-0.01	11.022703842524301	34.362293368603815	0.6663888713639754	14.396305418719212	29	1.4396305418719213e-4
-0.01	11.022703842524301	42.058934246120046	0.7301249819203135	11.419612068965517	29	1.1419612068965516e-4
-0.01	11.022703842524301	51.479507812354285	0.6229424654580352	9.05362068965517	29	9.05362068965517e-5
-0.01	11.022703842524301	63.0101492608963	0.4285090876336542	7.124854111405836	29	7.124854111405835e-5
-0.01	11.022703842524301	77.12348230585881	0.3274334710962674	5.583254310344827	29	5.583254310344827e-5
-0.01	11.022703842524301	94.39799131968466	0.23440977125411833	4.327404718693285	29	4.3274047186932854e-5
-0.01	11.022703842524301	115.54173254070393	0.24858935267452995	3.308125937031484	29	3.308125937031484e-5
-0.01	11.022703842524301	141.4213562373095	0.264806780699034	2.5884661117717007	29	2.5884661117717007e-5
-0.01	11.022703842524301	173.0976294037676	0.2131583593874208	2.029369458128079	29	2.0293694581280787e-5
-0.01	11.022703842524301	211.86891500973533	0.1385811589507244	1.583440256615878	29	1.583440256615878e-5
